object_id,name,description,group,img_name
43809862,Письмо Ходжер Анне Петровне от Николая Дункая,,Документы,53907485.jpg
7976219," Личные документы Ап.М.Васнецова. Послужной список священника Вятской епархии и уезда, села Рябовского М.Васнецова за 1868 г. Копия",,Документы,4048477.jpg
43801702,Письмо Сталину И.В. и командованию Советской Армии в связи с эвакуацией Советской Армии из пределов Северной Кореи с выражением пламенной любви и благодарности.,,Документы,53894765.jpg
43808368,Пригласительный билет в Дом Ученых на встречу с гроссмейстером М.М.Ботвинником 25 ноября 1954 г. на имя Новикова И.А..,Tипографская печать фиолетовые черн,Документы,53905262.jpg
43799594,Горбунов И.Ф. Записная книжка.,,Документы,53892232.jpg
43808403,Письмо к Новикову Ивану Алексеевичу.,"С просьбой назначить представителя от Госиздата для третейского суда с Гржебиным. Сообщает о берлинском клубе писателей. Упомин. А.Белый, и.Эренбург, П.П.Муратов, А.Н.Толстой члены семьи. Приложение: маш. копия М.Н.Новиковой-Принц, с правкой черн.. 4 лл.(2 экз.). Б. с тиснением конв. Серо-голубого цвета с 4 почт. Марками. Автограф, чернила черные",Документы,53905451.jpg
43799610,Рукопись «Слово на крещение Господне».,,Документы,53892057.jpg
46777805,"Афиша сводная. ""Роз-Мари"" ""Цыганская любовь"" ""Ярмарка невест"" ""Гарри Домелла"". Свердловск, Государственный театр музыкальной комедии",,Документы,57809462.jpg
43801855,Письмо И.В. Сталину и командованию Советской Армии в связи с эвакуацией советских войск из пределов Северной Кореи с выражением пламенной любви и благодарности.,,Документы,53894913.jpg
46777140,"Афиша сводная. ""Ярмарка невест"" ""Роз-Мари"". Свердловск, Государственный театр музыкальной комедии",,Документы,57808703.jpg
9144930,"Телеграмма от Панферова,Шейнина,Фролова Гладковой Т.Н. с соболезнованиями по случаю смерти писателя Гладкова Ф.В.",Текст отпечатан на специальном типографском бланке.,Документы,5631586.jpg
43805729,"Адрес, врученный Пасечнику В.В. в связи с демобилизацией его из рядов Советской Армии",,Документы,53901138.jpg
43799427,Минаев Дмитрий Дмитриевич. Письмо к И.Ф. Горбунову с просьбой поручить М.И. Писареву прочитать на юбилее Сергея Васильева прилагаемое стихотворение.,,Документы,53892171.jpg
43809928,"Письмо Ходжер Анне Петровне от Николая Дункая, удэгейского писателя",,Документы,53907571.jpg
46777824,"Афиша сводная. ""Акулина"" ""Летучая мышь"" ""Нищий студент"" ""Вольный ветер"". Свердловск, Государственный театр музыкальной комедии",,Документы,57809497.jpg
9144929,Телеграмма от Тренева Гладковой Т.Н. с соболезнованиями по случаю смерти писателя Гладкова Ф.В.,Текст отпечатан на специальном типографском бланке.,Документы,5631585.jpg
8714405,Поздравление Президиума Совета ветеранов КТОФ и КАФ г. Москвы с Днем Военно-Морского Флота СССР Чабаненко Д.Г.,Бланк сдвоенный многоцветный,Документы,5083892.jpg
43805277,Газета. «Победа» № 105,На с.4-5 статья Л. Ковтун «С верой в мечту». Сопровождается 5 черно-белыми фото Т. Боввы во время закладки «капсулы времени» в 1986 г.,Документы,53900538.jpg
43808283,"Письмо к Новикову Андрею Алексеевичу. ""Милый и дорогой  мой Андрюшечка!  Две почты не было от тебя писем <...>"".","Автограф, чернила черные",Документы,53905101.jpg
43799570,"Аттестация бойца 238 Брянского стрелкового полка Мацуя П.Л., 1921 г.",,Документы,53891968.jpg
43803246,Свидетельство о смерти,Свидетельство о смерти Судакова Василия Фёдоровича. Прочный листок бумаги голубого цвета. Сохранность удовлетворительная.,Документы,53896227.jpg
46778352,"Фотография сцены I действия спектакля ""Ночь возмездия"" Л. Куручковского, в постановке М.С. Морейдо на сцене Тульского государственного драматического театра им. М. Горького. ""Ночь возмездия"". Тула, Государственный драматический театр им. М. Горького",,Документы,57810105.jpg
43804271,"Удостоверение ""Ударник коммунистического труда""","Удостоверение ""Ударник коммунистического труда"" Голова Александра Николаевича, за достигнутые успехи в социалистическом соревновании и активное участие в строительстве коммунистиеского общества.",Документы,53899327.jpg
43799430,Копия письма Горбунова И.Ф. к Горбунову Федору Тимофеевичу (отцу) и к сестрам.,,Документы,53892174.jpg
46778276,"Фотография Н.С. Белоусова в роли Окулича, Н.Ф. Земцова в роли Яглин ав сцене из спектакля ""Ночь возмездия"" Л. Куручковского в постановке М.С. Морейдо на сцене Тульского государственного драматического театра им. М. Горького. ""Ночь возмездия"". Тула, Государственный драматический театр им. М. Горького",,Документы,57810080.jpg
8714424,Грамота Новороссийского ГК ВЛКСМ Чабаненко Дмитрию Григорьевичу за активное участие в работе городской комсомольской организации и в честь 70-летия Новороссийской городской комсомольской организации,"Бланк одинарный, многоцветный",Документы,5083911.jpg
43799153,Фотография. Поросята на откорме.,,Документы,53891175.jpg
46777184,"Афиша с исполнителями. ""Марк Береговик"". Свердловск, Государственный театр музыкальной комедии",,Документы,57808719.jpg
7958183,Архитектурные мотивы В.М.Васнецова. Статья,,Документы,4024713.jpg
9144917,Телеграмма от коллектива Пензенской редакции радиовещания и телевидения в Союз писателей СССР с соболезнованиями по случаю смерти писателя Гладкова Ф.В.,Текст отпечатан на специальном типографском бланке.,Документы,5631573.jpg
43808258,"Письмо Новикову Андрею Алексеевичу. ""Милый и дорогой мой Андрюшечка! Сегодняшняя почта принесла нам твое письмо <...>"".","Автограф, чернила черные",Документы,53905000.jpg
43788712,Письмо в конверте  от ветерана 15 Гв.Стр.Дивизии Барияна Оганеса Окоповича.1969 г.,"Следы наклеивания, надрывы, бумага пожелтела, потерта",Документы,53875106.jpg
43799509,"Копия архивной справки за период 1920-1921гг. Чванина М.С., участника боев под Кронштадтом, уроженца с. Негино Суземского района",Фото и материалы с. Негино Суземского района,Документы,53891927.jpg
7976275,"Удостоверение личности № 0138477, выданное Ап.М.Васнецову 47 отделением милиции г.Москва",,Документы,4048549.jpg
7976217,"Формулярный список о службе преподавателя Училища Живописи, Ваяния и Зодчества Ап.Васнецова. Копия",,Документы,4048471.jpg
43808405,Письмо к Новикову Ивану Алексеевичу.,"Сообщает о деле В.Стражева и предстоящем суде о скорой постановке пьесы И.А.Новикова [""Любовь на земле""]. Упомин. В.Л.Бурцев, Леонидова, П.М.Ярцев, К.Н.Незлобин газ. ""Русские ведомости"". Приложение: маш. копии М.Н.Новиковой-Принц, с правкой черн.. 4 л.(2 экз.). Б. с водяными знаками: вензель и сверху надпись ""Verlas mng paper"". Автограф, чернила черные",Документы,53905462.jpg
8714438,Поздравление Главы города-героя Новороссийска В.Г. Прохоренко Чабаненко Дмитрию Григорьевичу с 55-летием Победы,"Бланк сдвоенный, многоцветный",Документы,5083927.jpg
9707554,Счет на фаянсовую ванную в Депо фотографических принадлежностей «Ф. Иохим и Ко.» 1А. Котельникову.,,Документы,6433684.jpg
9706833,Извещение Юбилейной комиссии по проведению торжеств по случаю 50-летия епископского служения патриарха Алексия I (Симанского) старосте церкви св. Иоанна Предтечи Н.И. Боголепову с приглашением на торжественный юбилейный акт в Троице-Сергиевой Лавре,,Документы,6433290.jpg
43808381,Письмо к Новикову Ивану Алексеевичу.,"О работе над переводом поэмы Данте ""Божественная комедия"" (""Ад) о политической ситуации в стране. Упомин. Клестов, [А.Смирнов], В.А.Зайцева, О.М.Новикова. Приложение: маш. копия М.Н.Новиковой-Принц,  2 лл.(2 экз.). С правкой черн.. Линованная б. Автограф, чернила черные",Документы,53905325.jpg
7976196,"Письмо А.М.Васнецова в редакцию газеты ""Известия"" о статье ""К урегулированию архитектурной жизни""",,Документы,4048443.jpg
43799097,Грамота почетная исполкома Вологодского областного Совета депутатов трудящихся Надсадному Терентию Григорьевичу в связи с 50-летием со дня рождения.,,Документы,53891133.jpg
493170,Фотография. Есенина А.А. на рыбалке.,"Изображение в полный рост, в профиль. Александра Александровна стоит на берегу Оки в косынке, подвязанной назад концами, в пёстром летнем платье с короткими рукавами с удочкой в левой руке, с двумя пойманными плотвичками",Документы,59385695.jpg
3917778,"Удостоверение, к юбилейной медали ""За доблестный труд. В ознаменование 100-летия со дня рождения Владимира Ильича Ленина""",Шаркова В.И.,Документы,40293991.jpg
8714441,"Бланк фирменный ОАО ""Новороссийский комбинат хлебопродуктов""",,Документы,5083930.jpg
10043138,"метрическая выписка. Выписка из копии метрической книги Московского уезда, села Владыкина, Богородицерождественской церкви. О рождении Кастальского А.А.","С гербвой маркой, печатью и подписями.",Документы,6933694.jpg
46777647,Письмо Сталину И.В. и командованию Советской Армии в связи с эвакуацией Советской Армии из пределов Северной Кореи с выражением пламенной любви и благодарности.,,Документы,57809113.jpg
10043077,Письмо. Павловская Н.Л. Записка  Кастальскому А.Д.,,Документы,6933637.jpg
43803925,Материалы об участниках гражданской войны. Наградной лист.,,Документы,53898032.jpg
46777253,"Афиша. ""Последние"". Орск, Театр драмы им. А.С. Пушкина",,Документы,57808745.jpg
10043110,"Удостоверение. Удостоверение Кастальского А.Д. в том, что он состоит на службе в музыкальном отделе Наркомпроса в должности управляющего народными хоровыми академиями Петрограда и Москвы. С фотографией.",В нижнем левом углу прикреплен фотопортрет в профиль.,Документы,6933669.jpg
43808374,Письмо к Новикову Ивану Алексеевичу.,"С предложением приехать к  в гости. Сообщает о работе [над переводом ""Божественной комедии""(ад) Данте], новости о своих сестрах Н.К.Буйневич (Джемс) и Т.К.Буйневич. Упомин. М.Донзель, М.А.Буйневич, А.А.Койранский, В.А.Зайцева. Подпись: Б.З. Приложение: маш. копия М.Н.Новиковой-Принц, с правкой черн.. 2 л (2 экз.). Сдвоенные лл. б. почтового формата с водяными знаками. По отношению к филиграни текст помещен в обратную сторону. Автограф, чернила черные",Документы,53905295.jpg
9706239,"Рекомендация, выданная старшим секретарем Революционного военного трибунала Московского военного округа Пашковым (?) Ивану Ивановичу Солнцеву для предоставления по месту службы",,Документы,6432925.jpg
43807761,Удостоверение к медали «Ветеран труда». Принадлежит Совковой Ксении Васильевне. Дата выдачи 28.04.1978 год. СССР.,"Удостоверение к медали ""Ветеран труда"" СССР, выданное Соцковой К. В. от 10 апреля 1978 года, под роспись с печатью 28 апреля 1978 года. Удостоверение оформлено из плотного красного картона.",Документы,53904402.jpg
43809947,"Диплом 2 степени Ходжер А.П., руководителя вокальной группы СК села Джари за достигнутые творческие успехи во втором туре Всесоюзного фестиваля",,Документы,53907596.jpg
48002184,Письмо к Соловьеву И.,На лю 1 лиц. пометка рукой неустановленного лица.,Документы,59485138.jpg
43809953,Письмо Ходжер Анне Петровне от Чадаевой А.Я.,,Документы,53907604.jpg
43800290,"Пенсионное удостоверение №199113 1962 г. Выдано 23.12.1962 г. (из коллекции документов Мартьянова Александра Алексеевича (1898-1978гг.) – генерал-майора в отставке, участника ВОВ)",,Документы,53892998.jpg
46777229,"Афиша. ""Сказка об Иване царевиче, о земле родимой, о матушке любимой"". Орск, Театр драмы им. А.С. Пушкина",,Документы,57808736.jpg
9706856,"Рождественское послание патриарха Московского и всея Руси Пимена архипастырям, пастырям и всем верным чадам Русской Православной Церкви",,Документы,6433300.jpg
46777879,"Афиша с исполнителями. ""Трембита"". Свердловск, Государственный театр музыкальной комедии",,Документы,57809552.jpg
43799944,"Заявление в Усть-Алексеевский райвенкомат от Перминовой Марии Алексеевны и Тенигиной Софьи Георгиевны, воспитателей Усть-Алексеевского детского дома.",,Документы,53892552.jpg
10043158,"Справка. Польстер Л.А. Историческая справка о Кастальской Н.А. и материалам А.Д. Кастальского, передаваемым в ГЦММК.",,Документы,6933715.jpg
7976206,Расчетная книжка Ап.М.Васнецова - преподавателя рисования Московского техникума кустарной промышленности,,Документы,4048453.jpg
43808372,Запись шахматной партии Новиков И.А. - [Маслов П.].,"Рукопись с правкой. Автограф, графитный кар.",Документы,53905284.jpg
46777606,Пропуск N 301 Военно-Революционного комитета Завьялову Н. и Савину в помещение Московской Телефонной станции,,Документы,57809087.jpg
11854715,Pustula pustulosa,,Естественнонауч.коллекция,9451042.jpg
9252934,Скопление трилобитов  Хомотелус бромиденсис в породе.,"на породе кремового цвета скопление панцирей трилобитов с разной сохранностью. Часть трилобитов, у которых есть панцирь - 8 ед. Сохранился  головной и хвостовой щиты. Глабель слабо ограниченная. Глаза выпуклые и расположены ближе к заднему краю щита, чем к переднему. Туловищный отдел  состоит из 8 сегментов. Хвостовой щит полукруглый. Сохранились панцири трилобитов  с частичной сохранностью головного щита, сегментов  туловищного отдела и хвостовые щиты. Размеры  панцирей трилобитов с полной сохранностью составляют от 3,5 - 4,5 см. Цвет окаменевших панцирей  коричневый.",Естественнонауч.коллекция,5781153.jpg
7690627,"Чучело. Голубь породы ""Трубастая белая"". Columba livia domestica Gm.",,Естественнонауч.коллекция,3716821.jpg
8245179,"Палеонтологический образец. Отпечаток коры ствола сигиллярии. Sigillaria elongata Brogniart, 1824",,Естественнонауч.коллекция,4412596.jpg
19950857,Сухой препарат. Чехлик личинки ручейника Trichoptera Сем. Limnephilidae,,Естественнонауч.коллекция,20660678.jpg
19950864,Гербарий. Сystopteris sudetica. Из основного гербария местной флоры,,Естественнонауч.коллекция,20660686.jpg
8995335,"Чучело. Стрепет. Tetrax tetrax (Linnaeus, 1758)",,Естественнонауч.коллекция,5448284.jpg
9090796,Гнездо ремеза. Remiz pendulinus (L.),,Естественнонауч.коллекция,5565081.jpg
10602623,Боярышник кроваво-красный Crataegus sanguinea,"Из гербария декоративных растений, собранных в дендрарии Брянского учебно-опытного лесничества",Естественнонауч.коллекция,7770334.jpg
10333526,Влажный препарат зоологический. Сифонофора физалия. Physalia physalis L.,Сифонофора бледно-розового цвета.,Естественнонауч.коллекция,7400407.jpg
37306077,Гербарий. Редис,,Естественнонауч.коллекция,44824775.jpg
19941891,Повилика хмелевидная,,Естественнонауч.коллекция,20648444.jpg
6629904,Тушка. Обыкновенный зимородок. Alcedo atthis L.,,Естественнонауч.коллекция,2798218.jpg
37304475,Гербарий. Клевер пашенный,,Естественнонауч.коллекция,44822579.jpg
8245203,Палеонтологический образец. Раковина двустворчатого моллюска. Hippurites sp.,,Естественнонауч.коллекция,4412716.jpg
5957860,"Фрагмент кости. Кости таза. Седалищная кость лошади. Equidae Gray, 1821","удлиненная трехгранная кость, имеет вогнутое круглое углубление. Состоит из тела, пластинки и ветви с шовной поверхностью. Пластина имеет седалищный бугор. Между впадиной и седалищным бугром хорошо выражена седалищная вырезка. Седалищная дуга глубокая. Цвет светло-коричневый.",Естественнонауч.коллекция,2136990.jpg
24079117,Гербарий. Аrrhenatherum elatius. Из основного гербария местной флоры,,Естественнонауч.коллекция,26399179.jpg
24079125,Гербарий. Avena strigosa. Из основного гербария местной флоры,,Естественнонауч.коллекция,26399188.jpg
10333487,Влажный препарат зоологический. Сердце человека вскрытое. Homo sapiens L.,"С обозначением полостей, клапанов и сосудов.",Естественнонауч.коллекция,7400226.jpg
19943037,Чучело. Ласка (Mustela nivalis),Чучело взрослого самца ласки в зимнем наряде. Окраска и размеры типичные для вида. Чучело изготовлено в статичной позе.,Естественнонауч.коллекция,20650809.jpg
10333490,Биогруппа. Землеройки. Sorex sp.,"Две землеройки, обстановка - натуральный мох, трава, сучок, искусственый колокольчик..",Естественнонауч.коллекция,7400262.jpg
19938954,Чучело. Белогрудый ёж (Erinaceus concolor),Чучело взрослого самца белогрудого ежа. Окраска и размеры типичные для этого вида. Чучело изготовлено в статичной позе.,Естественнонауч.коллекция,20644144.jpg
14034300,Гербарный лист. Фиалка низкая,Засушенное растение на гербарной бумаге.,Естественнонауч.коллекция,60777385.jpg
11789187,Брахиоподовый известняк,,Естественнонауч.коллекция,9365353.jpg
6047039,Раковина. Белемнит. Belemnoidea,,Естественнонауч.коллекция,14623214.jpg
11789168,Tomphoceras bogenicus,,Естественнонауч.коллекция,9365310.jpg
21624730,Гербарий. Кизляк кистецветковый (Naumburgia thyrsiflora (L.) Reichenb.) ,,Естественнонауч.коллекция,22982608.jpg
24380601,"Раковина морского моллюска. Thais (Thalessa) tuberosa Roding, 1798.","Раковина  спирально-закрученной формы,плотная,  по всей поверхности спирально расположенные шипообразные выросты, верхняя и нижняя грань которых темная. Цвет: Бежевый, белый коричневый.",Естественнонауч.коллекция,26834324.jpg
19950986,Ноннея русская,,Естественнонауч.коллекция,20660460.jpg
29392583,Гербарий. Аllium angulosum. Из основного гербария местной флоры,,Естественнонауч.коллекция,33909492.jpg
24380767,Палеонтологический образец. Брахиопода. Brachioipoda.,,Естественнонауч.коллекция,26834543.jpg
8245202,Палеонтологический образец. Колония кораллов. Favosites sp.,,Естественнонауч.коллекция,4412714.jpg
19940942,Гербарий. Герань луговая.,"Засушенное растение закреплено на плотном тонком листе бумаги светло-коричневого цвета. Слева помещена этикетка, изготовленная типографским способом с русским и латинским названиями семейства и вида растения. Гербарий из коллекции ученого-ботаника,  исследователя Алтая В.И Верещагина.",Естественнонауч.коллекция,20647733.jpg
24380781,Палеонтологический образец. Брахиопода. Морские беспозвоночные палеозоя. Brachiopoda,На кусочке породы темного цвета - отпечаток брахиоподы Есть еще номер тушью «217»,Естественнонауч.коллекция,26834569.jpg
19929935,Гербарий. Тополь белый.,"Засушенное растение закреплено на плотном тонком листе бумаги светлого цвета. Справа  в прямоугольной рамке, выполненной типографским способом на русском языке  название растения и  цифры 37 (также типографским способом).  В низу рамки фиолетовым цветом ручкой сделана более поздняя надпись: ""Populus"". Гербарий из коллекции ученого-ботаника,  исследователя Алтая В.И Верещагина",Естественнонауч.коллекция,20629693.jpg
19936685,Гербарий. Фулиго гнилостный (лат. Fuligo septica) из коллекции грибов,,Естественнонауч.коллекция,20641696.jpg
9531991,Чучело паука,"Предмет сложной формы. Верхний покров  засушенного паука темно коричневого цвета с легким пушком,  восемью лапками, прикрепленными по сторонам.",Естественнонауч.коллекция,6168953.jpg
19950874,Гербарий. Struthiopteris germanica. Из основного гербария местной флоры,,Естественнонауч.коллекция,20660698.jpg
13879254,Гербарий. Ракомитрий мелкоплодный,"дерновинки светло-зеленые, стебель до 5 см. пучковатый и разветвленный, листья прилегающие, ножка желтая до 3 см., коробочка бурая до 1 мм. длиной",Естественнонауч.коллекция,12225212.jpg
8758755,Папоротник древовидный  (псарониевые папоротники),"спил окаменевшего ствола папоротника с четко просматриваемой структурой проводящих волокон, с одной стороны - отполирован. Цвет образца бежевый, в середине ствола множество чёрных пятен.",Естественнонауч.коллекция,5147714.jpg
8244951,"Чучело. Песец ""Голубой"". Alopex lagopus L.",,Естественнонауч.коллекция,4411660.jpg
11821060,Семена. Смородина чёрная Ribes nigrum,Из коллекции семян лесообразующих пород Брянской области,Естественнонауч.коллекция,9407368.jpg
22930549,Бабочка. Odezia atrata. Зоологический образец. Липидоптера.,Пяденица черная. Семейство: Пяденицы. Geometridae. Род: Odezia. Из коллекции А.К. Иванова. В деревянной коробке под стеклом.,Естественнонауч.коллекция,24806469.jpg
8543505,"Чучело ""Каролинская белка"".","Чучело  белки закреплено на подставке - фрагмент ствола дерева. Окрас зверька включает несколько цветов: серый, белый, рыжий. тёмно - коричневый.",Естественнонауч.коллекция,4847369.jpg
7537699,Чучело. Леопард (детеныш). Panthera pardus L.,,Естественнонауч.коллекция,3466869.jpg
9924265,"Растение ""Райграс высокий""",Семейство Злаковые - PoaceaeСтебель.,Естественнонауч.коллекция,9442663.jpg
21624775,Гербарий. Валериана волжская (Valeriana wolgensis Kazak.) ,,Естественнонауч.коллекция,22982659.jpg
19950903,Гербарий. Сystopteris fragilis. Из основного гербария местной флоры,,Естественнонауч.коллекция,20660727.jpg
10149938,Образец вoлос. Армяне,,Естественнонауч.коллекция,7123981.jpg
29253185,Окаменелость каменноугольного периода.,,Естественнонауч.коллекция,33721527.jpg
9992987,Раковина. Морской моллюск,"Раковина округло-овальная, коричневая, равносторонняя. Поверхность покрыта радиальными, узкими ребрами с острым гребнем.",Естественнонауч.коллекция,6864635.jpg
22928702,Гербарий. Звездчатка злаковая. Stellaria graminea L.,,Естественнонауч.коллекция,24804009.jpg
7537730,Чучело. Африканская цивета. Civettictis civetta Schreb.,,Естественнонауч.коллекция,3466881.jpg
10333513,Биогруппа. Пингвины Адели с птенцами. Pygoscelis adeliae,"Два взрослых, два птенца-пуховика. Смонтировано на натуральных камнях.",Естественнонауч.коллекция,7400355.jpg
24079093,Гербарий. Trisetum sibiricum. Из основного гербария местной флоры,,Естественнонауч.коллекция,26399157.jpg
19950872,Сухой препарат. Чехлик личинки ручейника Trichoptera Сем. Limnephilidae,,Естественнонауч.коллекция,20660696.jpg
10644018,жук. Вьетнамский жук-носорог. Eupatorus gracilicornis,"Крупный жук помещен в коробку из дерева, окрашенного темной морилкой, на фоне белого пенопласта с мелким рифленым рисунком. Голова, переднеспинка и лапки черные, надкрылья светло-коричневые. На переднеспинке четыре коротких, шипообразных рога, на голове один длинный, направленный вверх.Надкрылья жука приподняты, перепончатые крылья расправлены.",Естественнонауч.коллекция,7828336.jpg
11768931,Керн. Средненюрольская площадь. Аргиллит,,Естественнонауч.коллекция,9339301.jpg
8245070,Чучело. Большая синица. Parus major L.,,Естественнонауч.коллекция,4412202.jpg
22928784,Гербарий. Ситник сплюстнутый. Juncus compressus Jacq.,,Естественнонауч.коллекция,24804094.jpg
24380760,Палеонтологический образец. Брахиопода. Brachiopoda: Streptorhinchus devonicus minusinensis,"Верхи среднего девона, фрагмент вмещающей породы с отпечатком тонко-ребристой раковины брахиоподы. На образце маркировка тушью  «4760» и «243».",Естественнонауч.коллекция,26834528.jpg
21624764,Гербарий. Осока приземистая (Carex supina Willd.ex Wahl.) ,,Естественнонауч.коллекция,22982645.jpg
5750959,Игла. Морской ёж. Archaeocidaris sp.,,Естественнонауч.коллекция,14623225.jpg
17872425,Горечавка трехцветковая (Gentiana triflora). Семейство горечавковые.,Гербарный лист в бумажной рубашке. В левом верхнем углу штамп  «ХАБАРОВСКИЙ КРАЕВОЙ МУЗЕЙ».,Естественнонауч.коллекция,17793382.jpg
24079091,Гербарий. Deschampsia caespitosa. Из основного гербария местной флоры,,Естественнонауч.коллекция,26399155.jpg
10333377,Чучело. Лесной хорек. Mustela putorius L.,,Естественнонауч.коллекция,7399832.jpg
8758794,Ребро мамонта," узкая, изогнутая кость. Ширина ребра от суставной головки к середине увеличивается. Ребро в сечении имеет округлую форму. Конец ребра спилен. На разрезе видна губчатая структура кости. Цвет кости чёрный. ( Сохранился старый номер ""3"").",Естественнонауч.коллекция,5147753.jpg
8848416,"Картина ""Колпак кольчатый""",Изображен гриб с названием на русском и латинском языках.,Живопись,9382393.jpg
38052860,Храм в Одзуне,"Изображение однокупольного храма в романском стиле. На первом плане, на фоне зелени два темных постамента и каменные блоки. Вдали виднеются горы, над ними - голубое небо.",Живопись,45834450.jpg
10094085,Картина,"Картина. ""Деревня Горки"". Аникеев М. К. Масло",Живопись,7013621.jpg
7829054,Супрематический портрет,В центре холста абрис лица в профиль на темном фоне справа и слева полосы с геометрическими фигурами.,Живопись,3851328.jpg
8363683,"Композиция. N 106 (на черном). Коллекция живописи А.М.Родченко и В.Ф.Степановой, картина","Геометрическая композиция на чёрном фоне, состоящая из пересекающихся без видимой системы кругов и прямых линий жёлтого, красного, серого, синего белого и зеленого цветов.",Живопись,36367275.jpg
6721278,"Розы и книга. Коллекция живописи К.К.Зефирова, картина","На горизонтальной плоскости, покрытой тканью в жёлто-красных цветах рисунка, лежит раскрытая книга с чёрно-белыми репродукциями и стоит расширяющийся вверх конусовидный стеклянный сосуд с одной жёлтой, одной розовой и двумя тёмнокрасными розами.",Живопись,7116296.jpg
15031584,Живопись. Сапун-гора,,Живопись,13817033.jpg
3746507,Картина. Цветы.,,Живопись,31685644.jpg
9858084,"Портрет Генриха Нейгауза. Коллекция С.Т.Рихтера, картина",Немолодой мужчина с светлыми усами сидит (в профиль) на роялем. За ним на стене три картины и декоративная тарелка.,Живопись,25237837.jpg
30275394,Развалины храма,,Живопись,35117173.jpg
19963520,Картина. Букет цветов,,Живопись,20678236.jpg
11835449,Пейзажный этюд. На Бирюсинских просторах.,,Живопись,9424449.jpg
11763588,Павлов Н.И. Озеро Аслы-Куль,,Живопись,9331913.jpg
4754210,Портрет пожилой дамы,,Живопись,1249881.jpg
11814408,Сахибгареев Х.К. Дружественный шарж на художника Лялю,,Живопись,9398959.jpg
8363674,"Вихрь. Коллекция живописи А.М.Родченко и В.Ф.Степановой, картина","Человеческая фигура в профиль, белого цвета, полностью теряющая очертания в нижней части на фоне вихреобразноположенных мазков белого, коричневого и зелёно-синего цветов.",Живопись,7115492.jpg
8824862,Портрет неизвестного,,Живопись,5218975.jpg
4026008,"Араб, картина",,Живопись,828528.jpg
11072050,Жигулевские гирлянды,"Изображен на зимнем пейзаже гористый берег Волги с полукруглыми заснеженными горками, поросшими по контуру синим лесом. Выше движущийся слева на право железнодорожный состав с открытыми платформами, на которых стоят красные, желтые и синие машины ""Жигули"". Внизу у синей воды - домики поселка и деревья",Живопись,8414543.jpg
11879261,Кашин. Дворик.,,Живопись,9483545.jpg
10904205,Портрет охотника.,"Интерьер деревянной избы. По стенам развешаны звериные шкуры. У правой стены избы изображена скамья, покрытая шкурой. В центре  изображено окно. У окна  две чурки. На большей слева, тиски, капкан, инструменты. На правой чурке сидит мужчина, одетый в клетчатую рубашку, синие брюки и болотные сапоги. В окно избы видна зеленая трава, речка.",Живопись,8189741.jpg
8202553,Женщина в поле. Этюд.,"На широком пространстве простирается ржаное поле. На первом плане справа работают две крестьянки. Одна из них копает лопатой землю, другая наклонилась и что-то высыпает, придерживая рукой. Крестьяка (справа) в темной кофте и красном платке, стоящая перед ней в голубой юбке и белой кофте. Сзади далеко уходящий горизонт и светло-голубое небо. В окантовке",Живопись,4360468.jpg
8881524,Посещение Левиным и Кити больного брата Николая.,"На кровати в белой рубашке под одеялом лежит больной Николай Левин. Около него сидит Кити пристально вглядываясь в его лицо на ней коричневое платье, отделанное белыми кружевами. С другой стороны кровати стоит, держа брата за руку, Константин Левин. Он в черном сюртуке, в левой руке носовой платок, которым он закрыл глаза. Рядом с ним Мария Николаевна со сложенными руками, наклонив голову, стоит у стула. В углу - высокий шкаф слева на переднем плане - круглый столик, заставленный лекарствами",Живопись,5297974.jpg
