object_id,name,description,group,img_name
10100025,Сухой препарат. Рак из Тюмени. Перевалова З.М.,Панцирь рака речного,Естественнонауч.коллекция,7023774.jpg
8245020,Чучело. Турухтан. Philomachus pugnax (L.),,Естественнонауч.коллекция,4411914.jpg
19950765,Сухой препарат. Чехлик личинки ручейника Trichoptera Сем. Limnephilidae,,Естественнонауч.коллекция,20660583.jpg
19937444,Композиция.,"Трехчастная композиция на фиолетовом фоне. По бокам изображенные по вертикали извивающиеся, подобно змеям ленты. В центре четыре ромба на темном фоне. Между изгибами лент и в ромбах расположены круги.",Живопись,20642680.jpg
8880455,Граф Лев Николаевич Толстой в своем кабинете в Ясной Поляне,"Сидит в кресле, перед круглым столом, пишет, направо - письменный стол, на стене картины",Живопись,5296891.jpg
4782773,Дидона,,Живопись,1269046.jpg
8881185,"Дом-Музей на станции Астапово зимой, со стороны двора","Справа дом с двумя окнами и крыльцом к крыше дома приставлена лестница. На втором плане забор с приоткрытой калиткой сзади каменные дома, освещенные солнцем. У дома и на дворе большие сугробы снега. Голубое безоблачное небо. В этом доме 7/20 ноября 1910 года в 6 час. 5 минут утра скончался Л.Н. Толстой",Живопись,5297627.jpg
8463878,"Старик, ты гений. ",,Живопись,4742325.jpg
30275226,Вид Останкина,,Живопись,35116989.jpg
30275330,Портрет купца Петра Семеновича Сапожникова,,Живопись,35117100.jpg
11834566,Звук бубна,,Живопись,9423401.jpg
19937116,Квартира художника,"Колорит картины насыщенный, в красно-оранжевой цветовой гамме с отдельными яркими голубыми, лимонными, сине-зелёными пятнами. На переднем плане в глубоком кресле фигура В.С.Сорокина. Перед ним мольберт. Интерьер комнаты прост: стол, шкафчик с телевизором, тахта с пёстрым ковром над ней…",Живопись,20642264.jpg
4754267,Женский портрет,,Живопись,1249936.jpg
10331374,"Портрет Петухова. Коллекция живописи Л.Р.Сологуб, картина","Портрет усатого военного с длинным острым носом. Одет в гимнастерку, на плечах погоны.",Живопись,7396154.jpg
19941911,Этюд «Сосна»,"Этюд. На первом плане справа два сухих ствола, расположенных рядом, слева – сосна. Второй план – река, расположенная справа налево (слева – не прорисовано), за рекой – полоса леса. Дальний план занимает изображение леса, голубое небо.",Живопись,20648590.jpg
7768358,"Картина ""Композиция 1005""",Представлена абстрактная композиция в многоцветовой гамме. В середине коричневая петелька с двумя перемычками.,Живопись,3771172.jpg
10297274,Храм,,Живопись,7347976.jpg
21625480,Пейзаж. У реки.,"В центре высокий берег реки, поросший густой серебристо-зеленой растительностью, которая отражается в спокойной глади воды. Справа открытая лужайка. На втором плане густой массив леса.",Живопись,22983652.jpg
8359448,Вид Казани с набережной.,"Зимний городской пейзаж с изображением замерзшей реки слева. Справа деревья, за ними дорога, тянущаяся вдоль реки. На втором плане, справа,, городские строения, цирк, на возвышенности Кремль.",Живопись,4581734.jpg
8922510,"Картина ""Стволы""","Поздняя осень. На переднем плане крупный стволы берез, позади лес",Живопись,5351037.jpg
19943222,"Этюд ""Дебаркадер"" (синий).","Живопись на картоне, без рамы. Горизонтальное изображение синего дебаркадера с мостиком у песчаного берега на широкой голубой реке. За дебаркадером - большой 2-х палубный теплоход. Вдали на горизонте - тонкая темная полоса противоположного берега под узким небом.",Живопись,20651051.jpg
22927388,"фрески фрагмент, фон",,Живопись,52929486.jpg
4027262,"Рыбаки, картина","В центре, на плоском песчаном берегу моря стоит большая лодка, к мачте которой привязаны рыболовные сети. На лодке и рядом толпятся люди. Справа - спокойное море, на котором виднеются паруса лодок. Слева группы людей, вдали несколько домиков и высокая башня.",Живопись,55087579.jpg
5741636,Неравный брак,,Живопись,1956307.jpg
11821616,Картина,"В. Панченко ""Храм в Надеждино"", написана маслом.",Живопись,9408129.jpg
27789947,Зимний лес,,Живопись,31682315.jpg
7135712,Картина. Смена.,,Живопись,3093875.jpg
11065398,Восточные мотивы,"Натюрморт на фоне полосатых тканей, состоящий из кумгана с гранатом наверху лежащими на столе фруктами: хурма, гранаты, два банана. Слева две фигурки верблюдов",Живопись,8403282.jpg
17074587,Вечная слава. Живописная работа,,Живопись,16688859.jpg
10331536,"Портрет ездового Иванова. Коллекция живописи Л.Р.Сологуб, картина",Профильный портрет мужчины с взлохмаченными волосами. Вверху - 63. Внизу справа - на наклеенной на основу белой бумаге написано: Иванов N ездовой. Внизу слева  - архив 817/75.,Живопись,7396377.jpg
17428491,«Столбы – въезд в усадьбу Л.Н.Толстого Ясная Поляна. Зима».,"Вид въезда в усадьбу Л.Н.Толстого в Ясной Поляне. На первом плане, в центре, белые цилиндрические башни въезда в снегу. С правой стороны фрагменты ограды. По левому краю фрагменты ограды и здания сторожки. На втором плане, в центре, по правому и левому краям, деревья. На заднем плане парк. Преобладают охристые и синеватые тона.",Живопись,17179771.jpg
14037060,Лунный Брюссель,"Летний пейзаж. В центре изображена площадь Гранд-Плас (Брюсель), вокруг - постройки (город). Изображение условное. Основной цвет синий.",Живопись,12419367.jpg
10297266,Эфир,,Живопись,7347967.jpg
8824897,Портрет неизвестного,,Живопись,5218990.jpg
25588737,"Рисунок художника Александра Григорьевича Сердюкова ""Поздняя осень""",,Живопись,28512510.jpg
11882304,"Картина ""Каменные ворота""",,Живопись,9487082.jpg
9799082,Икона «Явление Преподобному Сергию Богоматери с двумя апостолами Петром и Иоанном».,"С правой стороны изображен святой Преподобный Сергий на коленях, со сложенными в молитве руками, за ним, спиной к нам и к Богородице, сидит на полу святой Преподобный Михей. В центре изображена Богоматерь, одной рукой она придерживает одеяние, другой тянется к Сергию. Сзади Богородицы стоят апостолы Иоанн и Петр, за Петром проем двери. В верхней части старозаветная троица.",Живопись,6563471.jpg
30275401,Иллюминация Останкина,,Живопись,35117180.jpg
10023577,"Сильней свинца и стали. Из серии ""Зарубежная хроника""",,Живопись,6906085.jpg
8881217,Осень в яснополянском парке,"Клины в яснополянском парке вид старинной липовой аллеи, усыпанный желтыми листьями. По обеим ее сторонам толстые почерневшие стволы высоких лип с оголенными сучьями. С правой стороны скамейка и желтая листва молодых деревьев. В конце аллеи идущая женщина. Сквозь ветви деревьев просвечивает светло-серое небо. Липовые аллеи в ""Клинах"" - деревья были посажены дедом Л.Н. Толстого кн. Н.С.Волконским. В одном из вариантов к ""Войне и миру"" упоминается о липовых аллеях в ""Лысых горах"". С.Л.Толстой. Ясная Поляна в творчестве Л.Н. Толстого ""Ясная Поляна"". Статьи и документы"". Полит. издат., 1942, стр. 94. ""Клины"" неоднократно упоминаются Л.Н. Толстым : в ""Воспоминаниях"", письмах и дневниках",Живопись,5297659.jpg
7768297,"Картина ""Посвящение Шимасу""","Представлено стилизованное изображение человека, сидящего на полу опираясь локтем о круглую  подушку. На заднем плане картина в коричневой рамке.",Живопись,3771110.jpg
10965026,"Картина ""Рыбаки""Художник  Лихин Петр Константинович.Холст, масло , первая половина 20 века.","Картина ""Рыбаки""Художник  Лихин Петр Константинович.Холст, масло , первая половина 20 века. Двое мужчин тянут сеть,на берегу сидит оголенная по  пояс.",Живопись,8271937.jpg
8363653,Крыши. картина,Фиолетово-коричневая деревянная двускантная крыша на фоне зеленых деревьев и яркой красно-оранжевой стены дома с двумя окнами в правой части.,Живопись,7115843.jpg
30275246,Портрет княгини Марии Юрьевны Черкасской,,Живопись,35117008.jpg
8824924,Пейзаж с соснами,,Живопись,5219002.jpg
25587493,Автопортрет в картузе,Погрудный портрет мужчины в тёмно-синем картузе. Мужчина изображен на фоне серо-зелёной стены. Его взгляд устремлён на зрителя.,Живопись,28511011.jpg
9400174,Начало зимы,,Живопись,5978710.jpg
34945800,Вынос плащаницы,"В центре картины над лестницей перед церковью стоят двое мальчиков, их лица освещены зажженной свечой, которую они заслоняют фуражкой, за ними стоит молодая женщина, одетая в серое пальто и черный платок. На заднем плане справа стоит группа женщин и священник с кадилом в руках. Вдали видна светлая извилистая река и город слегка намеченный в серой туманной дымке.",Живопись,41573510.jpg
11884704,Свидание,,Живопись,9490316.jpg
10155091,На даче. Охотино,,Живопись,7132388.jpg
10331377,"Сестра милосердия позирует у пушки. Коллекция живописи Л.Р.Сологуб, картина",На первом плане изображена пушка. За пушкой - сидящая женщина. На голове - косынка. На ногах - туфли на высоких каблуках. Изображение выполнено в коричневато-черной гамме.,Живопись,7396158.jpg
9799489,Могила Л.Н. Толстого.,"В лесу ""Старый заказ"", среди старых деревьев с оголенными ветвями - могила Л. Н. Толстого, запорошенная снегом. Сзади кустарник и темнеющий на горизонте лес. Земля покрыта снегом между стволами деревьев просвечивает серо-голубое небо. В деревянной раме под стеклом",Живопись,6563984.jpg
11035835,Портрет А.А. Любимова,"Поколенное изображение сидящего пожилого мужчины в зеленом пиджаке и темных брюках. В левой руке заженная папироса. За спиной серая холщовая драпировка, из-за которой виден угол подрамника и картина на подрамнике с оборотной стороны",Живопись,8364311.jpg
8621938,Тюремный двор,,Живопись,4958227.jpg
19941937,Картина «Последний снег. г. Бабырган»,"Работа законченного характера. Горный пейзаж. На первом и втором плане художник показывает землю, только что освободившуюся от снежного покрова. На дальнем плане – горы, еще тонущие в снегах. Небо бледно-голубое. Линия горизонта отсутствует.",Живопись,20648600.jpg
9076988, Портрет Т.Л. Толстой. Портрет,"Игумнова Ю.И. Портрет Татьяны Львовны Толстой. Начало 1900-х гг. Ясная Поляна. Копия с оригинала работы И.Е. Репина 1893 г. Москва. Т.Л. Толстая стоит за стулом, держась руками за его овальную гнутую спинку с резной вертикальной вставкой в середине. Сидение стула только намечено. Почти в рост. Прямолично. Голова немного наклонена влево. В черном платье, подпоясанном широким черным поясом с металлической желтой пряжкой. Рукава с буфом до локтя. Воротник - стойка. На шее - нитка крупных белых бус.Фон - красный ковер с геометрическим орнаментом, намеченным серой и черной краской. (Ковер находится в экспозиции Малой гостиной, на полу , инв. № 402). На ковре, слева внизу, - подпись в две строки, сделанная темной краской: ""И. Репин, 1893"".Холст натянут на подрамник прямоугольной формы (137 х 74 см), вставленный в массивную деревянную раму из золоченого багета.",Живопись,5549208.jpg
10907205,У озера.,"Летний вечерний пейзаж с изображением озера, в виде темной полосы на втором плане. На переднем плане темный холмистый берег с двумя деревьями. У подножия холмов, слева, часть поселка. Небо серое, светлая полоса заката у горизонта.",Живопись,8193606.jpg
19943153,Картина. Крючков А.В. Пейзаж с лодками.,"Пейзаж.Бумага загрязнено, помята, по нижнему краю имеются следы наклеек.",Живопись,20650689.jpg
27785241,"Л.Байцаева ""Солнечный календарь""","Картина ""Сонечный календарь"". Автор Л.Байцаева",Живопись,31675585.jpg
22930138,Первое и второе обретение головы Иоанна Предтечи икона,"В центре композиции - отсеченная голова Иоанна Предтечи в чаше. Чаша и нимб выполнены золотом. Слева на коленях - старец с протянутыми руками к голове Иоанна. Мантия у старца темно-коричневая, хитон красный. Справа стоит второй старец в красном одеянии с лопатой в руках. Поземь охристая. В центре на фоне - светло-серая горка, задние горки розоватые. В правом углу - церковная архитектура - розовые стены и светло-зеленые купола. Небо светло-охристое. Кайма зеленовато-охристая с надписью вверху. Шпонки врезные. ",Живопись,24805935.jpg
24379449,"фрески фрагмент, фон",,Живопись,53006113.jpg
4782806,Идолослужение Соломона,,Живопись,1269077.jpg
9918525,"Пейзаж с телеграфными столбами. Коллекция П.Д.Эттингера, картина","Летний пейзаж с деревьями в левой и правой части изображения и просеки между ними, по которой идет вереница телеграфных столбов с проводами.",Живопись,25237796.jpg
30275390,Портрет купца Лазаря Назаровича Лазарева,,Живопись,35117169.jpg
10155088,Полярное сияние,,Живопись,7132383.jpg
19943137,"Картина ""Купальщицы"".","Живопись на картоне, в деревянной раме (горизонталь). Летний пейзаж - вид на спокойную реку с фигурой женщины в воде и противоположный берег, покрытый яркой травой, кустарником и деревьями. Справа в зарослях видна светлая крыша (беседки), вдали - густой лес.",Живопись,20650963.jpg
4754220,Череп в нише,,Живопись,1249890.jpg
19943401,Картина. Крючков А.В. Голубые дали.,"Пейзаж.Картон загрязнен, имеются следы сгибов, внизу в середине – прокол, внизу по левому краю утрачен красочный слой.",Живопись,20650753.jpg
19945766,Этюд. Деревня Малое Шимохтино.,,Живопись,20654159.jpg
21618480,Гранитовая порода,,Минералогия,22974805.jpg
8843117,Лазурит.,Лазурит. Синий цвет.,Минералогия,5243936.jpg
21618622,Эпидозит,,Минералогия,22974950.jpg
21618649,Выветренная порода,,Минералогия,22974978.jpg
29237726,Порфирит,,Минералогия,33701143.jpg
43350148,Сердолик. Месторождение Амурская область.,"Светло-коричневый полупрозрачный  по периферии, и непрозрачный в центре.",Минералогия,53276954.jpg
6985081,Тетраферрифлогопит,Тетраферрифлогопит.,Минералогия,3030540.jpg
29237708,Порфирит,,Минералогия,33701125.jpg
8900535,Сфалерит,Псевдоморфоза сфалерита по кальциту,Минералогия,5322066.jpg
21623921,Офикальцит.,"Образец неправильной формы, серого цвета со светло-зелеными пятнами выполнен офикальцитом с включением известняка. Офикальцит  — мелкозернистая метаморфическая горная порода. Состоит из кальцита и хризотила, которые содержат многочисленные вкрапления и сеть прожилок благородного серпентина (также известного как офит или змеевик)мощностью 0,5 мм. Метаморфизм контактовый, структура реликтовая, текстура пятнистая.  Кальци́т CaCO3 (известковый шпат) — минерал из класса природных карбонатов, одна из природных форм карбоната кальция. Широко распространён в земной коре. Сингония тригональная, цвет белый, цвет черты белый, блеск матовый, непрозрачный, твердость 3, спайность весьма совершенная, излом раковистый, плотность 2,71 г/см³, происхождение эндогенное. Хризотил или асбест (содержание 5%) - собирательное название ряда тонковолокнистых минералов из класса силикатов, образующих в природе агрегаты, состоящие из тончайших гибких волокон. Цвет белый, черта белая, твердость 2,5, излом занозистый, плотность 2,5-2,6 г/см³. Серпентини́т или змееви́к (содержание 30%) — плотная метаморфическая горная порода, светло-зеленого цвета, метаморфизм реликтовый, структура кристаллобластовая, текстура однородная. Известняк  - карбонатная осадочная горная порода серого цвета, представлена двумя включения (2,0 х 4,5 см 1,5 х 3,9 см), структура землистая, текстура плотная.",Минералогия,22981194.jpg
10453869,Оливин,Оливин из лерцолитовых включений базальта,Минералогия,7568713.jpg
9639635,Теннантит,Теннантит с кальцитом,Минералогия,6330477.jpg
17101148,Халцедон.,Плазма. Непрозрачен. Бурый. С хаотичным рисунком на отполированной стороне.,Минералогия,16724731.jpg
22929797,Минерал «Берилл» светло – зеленого цвета. ,"Минералогический образец. Берилл светло-зеленый, полупрозрачный обломок кристалла с утончающимся основанием с примазками и наростами слюдита. Наблюдается три грани гексагональной призмы и одна пинакоида, имеющие отпечаточный рельеф. Размер прозрачных блоков достигает 1 см3.",Минералогия,24805458.jpg
10453323,Топаз,Голубой топаз. Обломок кристалла,Минералогия,7567759.jpg
21618826,Гранитовая порода,,Минералогия,22975162.jpg
29237864,Выветренная порода,,Минералогия,33701295.jpg
21618790,Выветренный порфирит,,Минералогия,22975124.jpg
17100645,Кварц тонкокристаллический,Кварц тонкокристаллический с такой же корочкой,Минералогия,16723946.jpg
29238164,Бурый железняк,,Минералогия,33701663.jpg
6986407,Серпентинит,Серпентинит метаморфизованный с кристаллами граната-андрадита и демантоида.,Минералогия,3031994.jpg
21618490,Известняк,,Минералогия,22974815.jpg
9603059,Реальгар,Реальгар. Кристаллическизернистые скопления по трещине с аурипигментом,Минералогия,6268856.jpg
9425599,Пирит,"Пирит. Зеленокаменная массивная порода, насыщенная пиритом, возможно возле трещин, вдоль которых выходы пирита занимают до 50% поверхности. Повсеместно отмечается лимонитизация с переотложением гидроксидов железа. В тех местах, где пирит отсутствует, порода несет темно-зеленые покровы тонкозернистых актинолитовых агрегатов. Исх.  № 423-88. Лимонит и актинолит осыпаются, угловатые выступы сглаживаются",Минералогия,6013670.jpg
21618818,Выветренный порфирит,,Минералогия,22975152.jpg
29237571,Эпидозитированный порфирит,,Минералогия,33700904.jpg
7200878,Цитрин облученный.,Цитрин облученный. Многочисленные мелкие сколы.,Минералогия,3139497.jpg
29237492,Порфирит,,Минералогия,33700812.jpg
29238173,Выветренная порода,,Минералогия,33701672.jpg
29238147,Бурый железняк,,Минералогия,33701648.jpg
21618520,Выветренная гранитовая порода,,Минералогия,22974845.jpg
9297679,Халькопирит,Халькопирит. Крупные вкрапления с пирротином и черным сфалеритом в жильном кварце,Минералогия,5841499.jpg
27731660,Выветренная порода,,Минералогия,31607108.jpg
19951207,Песчаник роговик,,Минералогия,20661124.jpg
19951198,Жила «е»,,Минералогия,20661112.jpg
9130195,Медь самородная,Медь самородная,Минералогия,5614540.jpg
32173463,Камень.,,Минералогия,37736399.jpg
21619072,Выветренный порфирит,,Минералогия,22975533.jpg
21618484,Туфовый сланец,,Минералогия,22974809.jpg
29237934,Магнетит,,Минералогия,33701386.jpg
27791458,Галька,,Минералогия,31685452.jpg
27731607,Песок кварцевый,,Минералогия,31607054.jpg
29237676,Сильно выветренная порода,,Минералогия,33701094.jpg
9602027,Киноварь,Киноварь. Средне-кристаллическая с пентландитом,Минералогия,6267074.jpg
33429776,Друзы флюорита,,Минералогия,39460874.jpg
10550723,Турмалин,Турмалин полихромный. Кристаллы с кварцем и клевеландитом,Минералогия,7700107.jpg
19951336,Кварцит,,Минералогия,20661305.jpg
29238109,Бурый железняк,,Минералогия,33701606.jpg
17099540,Кварц,Кварц.Сросток крупных кристаллов дымчатого кварца,Минералогия,16722457.jpg
29237868,Выветренный известняк,,Минералогия,33701299.jpg
9129918,Медь самородная,Медь самородная. Пластинчатые дендриты по трещинам в породе,Минералогия,5614197.jpg
45200577,Флюорит,,Минералогия,55717067.jpg
7956128,Кристалл гипса,Комбинация пинакоидов в кристалле гипса,Минералогия,4021786.jpg
32173440,Порода горная.,,Минералогия,37736376.jpg
21619148,Известняк,,Минералогия,22975673.jpg
21619076,Гранитовая порода,,Минералогия,22975537.jpg
33390980,Жеоды аметиста и кварца,,Минералогия,39411116.jpg
29238126,Глина желтая,,Минералогия,33701626.jpg
29237919,Выветренная порода,,Минералогия,33701371.jpg
12269857,Флюорит,"Флюорит - два кристалла октаэдрической формы, водяно-прозрачного цвета с розовым оттенком, с матовым блеском на гранях, совершенной спайностью на мелкокристаллической флюоритовой ""подушке"" желтовато-серого цвета.",Минералогия,10030905.jpg
21619272,Известняк,,Минералогия,22975822.jpg
21618712,Известняк,,Минералогия,22975044.jpg
7202636,Друза кристаллов кварца.,"Друза кристаллов кварца. Грани кристаллов корродированы, кристаллы расщепленные, мутные.",Минералогия,3141449.jpg
27791445,Минерал. Брекчия с галенитом,,Минералогия,31685410.jpg
21619362,Известняк,,Минералогия,22975923.jpg
15785975,Яшма пестроцветная («Камень с Алтая»).,,Минералогия,14888445.jpg
10534261,"Нагрудный значок - ""Юный натуралист"" СССР.","Нагрудный знак ""Юный натуралист СССР"". Округлой формы. На лицевой стороне в центре дети с микроскопом, с права от них колосья перевязанные зелёной лентой. С лева  ветки фруктовых деревьев перевязаны  зелёной лентой. Ниже от детей на зелёной ленте золотистыми буквами: ЮНЫЙ НАТУРАЛИСТ, ниже на красном фоне золотистыми буквами СССР в обрамлении двух лавровых ветвей. На обороте булавка для крепления на одежду и знак завода изготовителя. Частично булавка утрачена.",Нумизматика,7678621.jpg
8840569,Пламя войны. Марка почтовая негашеная,"Из серии: ""50 лет Победы в Мировой войне против фашизма и в освободительной войне китайского народа против японской агрессии"". Номинал - 10 фэнь.  КНР. Почта Китая.",Нумизматика,14179891.jpg
19936802,Значок нагрудный «Слава Октябрю»,"Из металла желтого цвета, в форме квадрата – по периметру рельефное изображение волнообразно сложенной красной ленты, в центре – серп и молот. Вверху надпись: «Слава», внизу – «Октябрю». Крепление - булавка.",Нумизматика,20641844.jpg
19938904,Монета. 2 копейки. Клад,,Нумизматика,20644357.jpg
22826275,Монета достоинством 1 копейка СССР,,Нумизматика,24667128.jpg
10473633,5 рублей Государственный Казначейский билет 1961 год        БИ 4438953,,Нумизматика,7595396.jpg
10506517,Монета достоинством в 1 (один) эре. Швеция.,"Монета достоинством 1 эре 1970 года выпуска. Самая мелкая денежная единица. На аверсе, в верхней части, изображена корона, ниже надпись в три строки: «GUSTAF VI ADOLF  SVERIGES KONUNG».  На реверсе, в центре, в выпуклом круге номинал цифрой «1», слева и справа дата – «19» и «70», вверху корона, внизу надпись: «ÖRE». Гурт гладкий.",Нумизматика,7642763.jpg
14382617,"Медаль памятная. ""Город - герой Смоленск"".",В футляре.,Нумизматика,14142952.jpg
19938455,Монета. 1 копейка. Клад,,Нумизматика,20643808.jpg
19938677,Сибирская монета  «2 копейка 1771 года»,"Аверс:  в центре вензель Екатерины II «ЕII», увенчанный императорской короной, под ним обозначение монетного двора «КМ» (Сузунский). Слева вдоль края – лавровая ветвь, справа – пальмовая, внизу они перевязаны лентой.    Реверс: в центре, в картуше, поддерживаемом двумя соболями, номинал – «ДВЕ», под ним «КОПЕ», ниже «ЙКИ.» (две копейки), под ним дата выпуска – «1771». Слева вдоль края надпись «МОНЕТА.», справа – «.СИБИРСКАЯ.», в центре вверху крест, под ним корона.",Нумизматика,20643632.jpg
22924129,Монета 2 копейки.,"На аверсе изображён Государственный Герб первой четверти XIX века. Под лапами орла буквы ""А"",  ""Д"" и  год чеканки - ""1820"". На реверсе указан номинал, внизу расположена сплошная линия, под ней буквы ""К.М.».",Нумизматика,24797442.jpg
15995441,"Медаль юбилейная. ""Сорок лет Победы в Великой Отечественной войне 1941-1945 гг."".",,Нумизматика,15206127.jpg
11728275,монета 3 копейки,,Нумизматика,9288670.jpg
10524597,Государственный кредитный билет номиналом 250 рублей 1918г,"На аверсе банкноты надпись: Госуд, кредитный билет двести пятьдесят рублей. Ниже мелким шрифтом: Кредитные билеты размениваются гос,банком на золотую монету без ограничения суммы и обеспечиваются всем достоянием государства.. Подписи управляющего и кассира. Внизу год ""1918"". Слева и справа две гильоширные розетки с цифрой ""250"". Дважды надпись: АА - 097. Реверс: в рамке по центру изображен герб без короны и символов самодержавия. По обе строны от него большие числа ""250"", поверх и снизу чисел слово ""рублей"". Надпись: Подделка кредитных билетов преследуется по закону. Водяной знак: повторяющееся число ""250"". Цвет серо - зеленый.",Нумизматика,52527454.jpg
19940735,Монета 1 ГРОШЕН. Пруссия .,,Нумизматика,20647429.jpg
10505492,"Монета сувенирная ""На счастье"".","Изображение Храма на крови и герба г.Екатеринбург.Надпись ""Yekaterinburg. Храм-На-Крови"". Изображен памятник В.Н.Татищеву и Г.В. Де Геннину.Надпись ""Монета на счастье"".",Нумизматика,7641340.jpg
10562955,Государственный кредитный билет достоинством в 10 рублей,,Нумизматика,7716039.jpg
24339738,"Монета 20 рублей, Россия",,Нумизматика,26778481.jpg
43220166,Монета серебряная. Копейка. Клад серебряных монет XVII в.,,Нумизматика,53109817.jpg
8443308,"Значок ""Общество книголюбов""",,Нумизматика,4707347.jpg
18229284,Почтовая марка (денежный знак военного времени). 10 копеек.,,Нумизматика,18277333.jpg
19940784,Монета 2  1/2 САНТИМА . Люксембург .,,Нумизматика,20647530.jpg
10525591,Копейка 1600 года (Борис Федорович),Клад серебряных монет времени Ивана Грозного и Бориса Годунова.,Нумизматика,7668189.jpg
24338292,"Монета 5 рублей, Россия",,Нумизматика,26776352.jpg
11763732,Дирхам,,Нумизматика,9332076.jpg
9428260,Монета 20 копеек,"На аверсе: государственный герб СССР, под ним надпись ""СССР"".На реверсе: обозначение номинала ""20 копеек"", дата 1952.Гурт рубчатый",Нумизматика,6017332.jpg
10545195,"Медаль ""За отвагу"" № 2603114 Коробкина Петра Андреевича. из коллекции государственных наград Коробкина Петра Андреевича (1924-1981), участника Великой Отечественной войны","Круглая, надписи и изображения рельефные, по краю – бортик. AV. Вверху три летящих самолёта, ниже красная надпись в две строки: «ЗА / ОТВАГУ». Внизу стилизованный танк и красная надпись: «СССР». RV. Внизу номер медали: «2603114». Медаль при помощи ушка и кольца крепится к одной длинной колодке, в комплекте с пятью латунными медалями, обтянутой соответствующими муаровыми лентами. Лента к медали «За отвагу» - серая, с двумя продольными синими полосками по краям",Нумизматика,7692465.jpg
43158448,Расчетная бона Управления хозяйственными предприятиями ВУЦИК. 1 рубль.,,Нумизматика,53024758.jpg
10528413,Монета 15 копеек. СССР. 1951 г.,"Avers: герб СССР, под ним аббревиатура «СССР», по краю монеты линейный ободок.Revers: в центре монеты квадрат со скошенными углами, в квадрате двустрочная надпись «15 коп.», под ним дата «1951», по сторонам дубовые ветви и колосья, по краю монеты линейный ободок.Гурт рубчатый.",Нумизматика,7671324.jpg
19939047,Монета. 2 копейки. Клад,,Нумизматика,20644406.jpg
19939840,Значок с эмблемой ЦСКБ.,Значок зеркальный.,Нумизматика,20645427.jpg
25584570,Значок,«Ударник коммунистического труда» Горюновой В.С.,Нумизматика,28507168.jpg
10531055,Монета. 2 копейки.,,Нумизматика,52217215.jpg
30254969,Монета СССР 15 копеек образца 1928 года,,Нумизматика,35084214.jpg
23957353,"Монета 10 копеек, СССР",,Нумизматика,26235461.jpg
18433076,"Юбилейная медаль "" 60 лет Вооруженных Сил СССР""  Кульбашина Василия Ивановича (25.11.1926 - 18.12.2017 гг.).","Юбилейная медаль «60 лет Вооружённых Сил СССР» изготовлена из латуни и имеет форму правильного круга диаметром 32 мм.На лицевой стороне медали на фоне устремлённых ввысь ракет и летящих боевых самолетов помещено изображение солдата Советской Армии с автоматом. Справа от фигуры солдата на горизонте моря изображена подводная лодка, над которой в две строки расположены даты «1918» и «1978».На оборотной стороне медали по окружности размещены надписи: «Шестьдесят лет» и «Вооружённых Сил СССР», разделённые звёздочками. В центре — изображение пятиконечной звезды с молотом и плугом посередине, наложенное на скрещенные винтовку и шашку.Края медали окаймлены бортиком. Все надписи и изображения на медали выпуклые.Медаль при помощи ушка и кольца соединяется с пятиугольной колодочкой, обтянутой шёлковой муаровой лентой серого цвета шириной 24 мм. Края ленты окантованы красной полоской шириной 5 мм. Посередине ленты продольная полоска золотистого цвета шириной 1 мм.",Нумизматика,18578959.jpg
